UserID,ItemID,Rating
A1KV4THCI8ME86,B004WYA852,5
A13700AF4X40YG,B00834SJSK,4
A1QOK9LU90ACF7,B003ZX8B0U,2
A1KXJCXS6HFRQZ,B002TLTE6O,5
A133J60ROJ7XF1,B002RCNX8K,5
A33HIV8RXRDM88,B0056C7SWK,2
A3L1BNBV4SS1H8,B00AEKEA48,1
A72KEKIG7WATK,B003ES5ZUU,5
A1H98YV5K5BUX0,B004WYA852,4
A1X0QMZ0M21J9U,B002BW6DBU,5
A1MB5HUA3WYEJC,B009VV56TY,4
A23ECZAY329OHO,B007OY5V68,5
AMRMK86X3PKXD,B007VL8Y2C,5
A26DQMYF5E0GL6,B00CWBABP4,5
A2CM17ODJY6WZ7,B0002CPBWI,4
A2OMSTQSR37Q6S,B003ZUIHY8,5
AFFVUZEGP1FDQ,B004CZ9U96,2
A32LX4XJ2LU740,B0054L8MR8,5
A1PMLKXHLMW04,B002FFZGCU,4
ATK3WMMB7NN02,B002ISXBFI,4
A3VF91VPHNP00L,B001SJVU6K,4
A16PBJIFF00ENN,B004G6002M,5
A3FKQQTSMHOCE0,B003QKBVYK,4
ANOEOHRLK11P0,B000U0S304,5
A226VGZWOEBPGL,B008MF3X9K,5
A1T9MILRRZ00F8,B009HQCAPQ,4
A2R80172BBNSTA,B0088CJT4U,4
A4PD8GH3B9MDN,B002OGMNT4,5
A2XHOLOLKGV1FE,B001F7AHOG,5
A39M1VLKHWD3EO,B00EI4V3X2,2
A1FF2PLA84KNAE,B0030AZ44O,5
ABM0Q995KC344,B004RKQMCY,5
A1N7DYX9FXT6CG,B000HDJT4S,5
A3NGABXDIB0POU,B000JMJWV2,5
A3ANW3GC7TADUF,B000VX6XL6,5
A2VIYTWXANL343,B0013AV4M4,5
AJQT7GBTWVU9Z,B004VM1T5S,5
A14I1F2H7NOYDC,B008THTWIW,5
A2LJ1M369ZQB7R,B003Y60DZO,5
A2XRMQA6PJ5ZJ8,B000BY52NK,5
A2WJ5XSE4I9F55,B007G5NNOW,1
A3TOB54PMTDTYM,B0097BEECI,5
A3DNITI540RV1C,B004RORMF6,5
AEIB3UR05OP7A,B00GTGETFG,5
AWZR0O65DL2Q,B0071BTJPI,5
AWB00UIW85BNV,B0049WBZEK,4
A16RI68PS6T5CA,B005D5M136,4
A3BAOIC7JMCY6R,B00829THEG,4
A19XMHRB3G4DIR,B008X9Z9ZQ,4
AFN32PGTZ31MV,B007B6YPAW,4
A1SC5OXLQNGPLN,B000MUXJCO,5
A3D0VOQYPJGGL6,B0046TJG1U,5
AOC9E0EFV3PPC,B000BQ7GW8,5
ATFLVVU3EFTOM,B008NENG1A,4
ATZJNEXX7LWD3,B003VAGXWK,4
A1L64KDYO5BOJA,B0019EHU8G,5
A1AGEGR4OTRQYC,B0026ZPFCK,5
A1DMT0Z4ZS16N3,B00AXX0I88,5
A39CDIJQNPLA5W,B00316263Y,4
A2YW2DVVYTZV2U,B000Q85WRC,5
A3JN514KNXO6OU,B00CTUIT20,5
A2EDTVVR9IFNLW,B004SBBDD0,4
A3D0VOQYPJGGL6,B0038LILTK,4
A7UMES58JMQHE,B001XURP7W,2
A256T5PCQ0UZIM,B000LRMS66,5
AW5JSQCHC2ZJO,B005FVNGRI,5
A3ODGAW5Z2EJ1M,B0006B486K,1
A2OCDK0BOW6UCY,B007X3VECU,4
AO09RWV40IX78,B00BOHNYU6,5
A3RPDKD7SN7EZY,B000Q3043Y,5
A4G46Z5D8HWP1,B0002IOIMQ,5
A3LDPF5FMB782Z,B001NS828K,5
AZMY6E8B52L2T,B00AQUMZRA,5
A28OB1QLXN5BM6,B00JY4QCJQ,5
A9VE14G2BW0V3,B001NJ0D0Y,5
A32T2H8150OJLU,B001D7REIK,5
AYNRALJ4X1COS,B002TLTE7I,5
A2HP63L85NI0CC,B0035FZJHQ,4
A2UQK3DAZ8NO2T,B000HGIWN4,5
AV10H5K6VPQIJ,B00182CIB8,5
A3VVOQ5K6C4Y7C,B002ZV51DI,5
A2FHTXLKY1XJDB,B008CXTX7S,5
A47D5C32VLQM2,B00DR0B31U,3
ARAGWYYUHANIQ,B000ZD0CV4,5
A22Z554ZQ8NFPC,B000BSJFJS,4
AEYKPDYE0CCG7,B000FBK3QK,5
A3EZEP0FX5BC1P,B003YKG2UK,4
A2IMZNPSJGB2HQ,B00009R6WL,5
A23ZXHFLC6TBLD,B0044YU60M,5
AQX1V1UT92QO,B0015DYMVO,4
A244ZOEIN2H8A7,B004M8ST36,4
A18LZ6VHS4DK69,B004LSNF04,5
A2H1VR588JTZ20,B009VV56TY,2
A1IU9VPCBKZPE8,B007M4Z60Q,5
A1H4KGCID2M1U3,B0034CL2ZI,5
A5N8T6UJU6VNW,B00109Y2DQ,4
A75XQ5F2VTLF2,B006OBGEHW,5
A2IR2KN3XFMJXR,B004RDWVUS,4
A10SX0QRXY0C2Y,B004OVECU0,2
A35OIWPVTGW3UC,B008YRG5JQ,5
A2HX3YJGHT2YKC,B007B31IAK,5
AIJQU979J6UFY,B00B4OCWE8,4
A3LPL35P7FH78Y,B003VAHYNC,5
A1G650TTTHEAL5,B0053ORUS8,5
A1SFPA80X7TRBR,B005B5G4S6,4
A1RQ3DWTAFPIEG,B00E3W15P0,5
A22AUF8HFWBJ1H,B001A5V1K2,5
A3ONWXEZOB7ZDY,B0013G8PTS,5
A1E8XXAKINL0B1,B000N99BBC,3
A14JBDSWKPKTZA,B003AM8S3G,5
AHN86VFJIJ2JP,B000KFRSG4,4
A2UD8P7IFUE2XU,B00006RVPW,5
A2KFWHHUFVKFXZ,B001OOZ1X2,4
A2LF07KCXDR70D,B003ZKG10K,4
A858GFQ1RXFKF,B000CRFOMK,5
AN8KSEOEJP4Y9,B00006I53W,5
A2UQIQUOAB47OT,B002C1BHIO,5
A2OBDNQ5ZYU1L8,B00175VDY4,5
ACH055GTTIGC9,B00FDUHD2K,5
A29BKUBPWA1BP1,B005HMKKH4,5
A2PJH18W4XHTZW,B004J3V7MO,4
A1T19DCB7QR2M6,B00007E7JU,5
ASJAKT8DJIAC5,B000UY3NR8,5
A19HX7W7B7COQB,B000092TT0,5
A1ITRGMT80D5TK,B007BY0MIS,2
A3R1WFO4KIUQXZ,B00D856NOG,5
A1UQRSCLF8GW1T,B0012GK3MQ,5
A4PD8GH3B9MDN,B002NO7PWC,5
A1FDSZISWIXH1A,B004CLYEFK,5
AR3EVUQF0AC7R,B004TPJKEY,4
A34LJ62YXXVAOG,B005Z5HT2M,5
A1YLL71R2M75LC,B00002EQCW,5
A1P0JSFW184ZXJ,B00EMHVVLY,5
A2V2URLB31HG59,B00ADG5FLK,3
A2S0J0M5DNW5,B000652M6Y,5
A1WJ9679CCAXNS,B005K7192G,5
A2503LT8PZIHAD,B0079UAT0A,3
ASVLHEA1PVXP0,B004NY9UV4,5
ASJLXOX1VD4DF,B003FSTAFK,5
A12DHI42CBTWFS,B001TH7GUK,5
AZ0PCEZUTF5QO,B00C76P7Q2,4
A3RI2C0RY4DHK,B00007E7JU,2
A3MFU0GVZUVH3K,B007W66RCU,5
AVPNQUVZWMDSX,B00008SCFL,4
A27H0T39U3FZB5,B002V88HFE,5
A26DG05WFGH2V0,B004LTEUDO,5
A37K9BUJ3K98YU,B001L6LG5K,3
A12O5SEIF162P8,B000CRFOMK,5
A2TWW9LDI1Z1BQ,B008HK50ZA,5
A245DTGCSY59ET,B00FEE7B1I,5
A11NX5C797F7XV,B000OMKR8E,2
A3963R7EPE3A7E,B003ES5ZUU,5
AY8S0ZSMVGYBG,B0002Y5WZM,5
A259MPG6SOL02P,B005HMKKH4,5
A1UCAVBNJUZMPR,B0074BW614,5
A2XOS0D485JSMM,B0001FTVEK,4
A1OFZ0WFM50Y95,B002EUCU3O,4
A30NNLD0AT6J8T,B0009YDP7W,5
A31HE83MU98GBV,B002DW96M6,5
A18L7A43I409HU,B00429N18S,4
A22E3KHZNRB190,B002NEGTTW,5
A1A027UELK4JZC,B003ES5ZSW,4
A8L0Y8B8MQPD6,B00137NMMW,5
ASB4QQBKZD6W2,B009X2OS5Y,4
A15U38AWJ3JDN5,B005CG2ATQ,5
A2XIOXRRYX0KZY,B006I5MKZY,3
A3NGX35C4OQNBV,B005CLPP8E,5
A34SDL7IQ76CXV,B005EOWBHC,5
A1SV0FYYADJLPG,B0026ZPFCK,5
A1DSRM2P0WGQNS,B00829THK0,4
A2FA749WEY82I3,B002HZW6WQ,5
A3OEIPLU13BEW2,B001EQ4BVI,5
A2AWAUSQ2ZIZU,B005DOK8NW,5
A2X8HAVUHS97NZ,B003DZJQQI,5
A3VG1RDWHEYK6V,B008LTBITY,5
A2VRYQBXSTA424,B0017JY5FE,4
AXU8RH1DEV21H,B000051299,5
A3T6UB8OL7NWEE,B002VPE1QG,5
A1WV711AD22U1E,B000FKKWVM,5
A1JN4QQ07L2UAC,B000FBK3QK,5
AFQBS241UKPAZ,B00FPKDPZC,5
AUGXK02BJ3GP9,B003NSBF32,5
A3775OP5VTX5ON,B00009KH63,5
AWSK1ZAEU1KFL,B008JJLW4M,5
A2MCP2MTSKON9O,B002J9HBIO,3
AWPODHOB4GFWL,B003M8HWDA,4
AHPLBX6P72Y1F,B001XURP7W,4
AUEY946M1L939,B00HZWJGS8,5
A2HC9549CZAKNN,B00829TIEK,3
A3AU9P1UAKRE2X,B00AJHDZSI,4
AA6176V2HKG16,B008CXTX7S,2
A2I7955ZFHEGUB,B003CJTR82,4
A3OIE7IE9LTPJG,B000C1Z0HA,2
A1E5WXNTI7EO2A,B00GO1UV4E,5
A2BMZRO0H7TFCS,B005GJC01C,5
AIIBD0NIYCK5K,B0017JY5FE,5
A1R0KDKU3WMJ0X,B00AWKC0JM,5
A25QJBK33C4O0R,B0046HAO40,4
AKTRAFS0TWYDV,B004HCO4GI,4
A2OW1FKQFPIA5D,B00834SJSK,5
A6FIAB28IS79,B001A4LVYY,5
A3C14XYDRWUWQZ,B0030AZ44O,5
A3S3R88HA0HZG3,B0009RGLSE,5
AO377Z7UORPJ6,B004TJ6JH6,5
A1NBBG8BALZ0BP,B002NU5UW8,5
AMBFK6N4JS5Z2,B00829THK0,5
A157LE85O31FY4,B003VAHYTG,5
A1F7YU6O5RU432,B008X9Z44M,5
A37ISX32ZH74J7,B003ELYQGG,4
A34R2Q3FU4AUHW,B001T9NUJE,5
A11OQUV1ZI2MT2,B00E6ONJJU,5
A21INUA35HX4XQ,B0052SCU8U,5
A3E6HFD7U91DY,B003SGCO3E,5
A2VZ43530IHTJU,B00829THK0,5
APDPA11IZPYLN,B0093HAWZY,3
AKXDZEBFFCAWA,B001F7AJKI,5
AKEWAJI47QR06,B002M3SOC4,4
A1NMR2C1GW3V2W,B00APCMMDG,5
A1BK6IJ6919BT3,B001MX5YWI,5
A1XXMNLOLKNO0I,B00GBATPFO,5
A2Q8Y9D4KOI2HX,B0019RGQVU,5
ACY9QYNDFLVBI,B001FO4QHI,5
A14PCKE3X7FQCR,B005GI19HY,5
AEWYUPCNDV7HY,B006CFU61U,4
A1YVO5V1SO18DZ,B005MJU1JY,5
A3LDLV1GWQJLEQ,B000EOPQ7E,5
AFN1L4WPOV13K,B008I636D6,5
A39DX6HRP48EZ9,B000LRMS66,5
AUCIFMWP3DU8R,B0044WWLW0,2
AKDIEY3APNBR,B0025ZH43O,5
A22CW0ZHY3NJH8,B0092MD8OW,4
ALDAF4VVLFRHP,B00109Y2DQ,5
APB1VAE7P1CAV,B008I636D6,3
A1G5RO0P612L4C,B00ATM1M92,5
A34WRF3C70VMLL,B0087NZ31S,5
A3EFSLEMHNPP6A,B002DW99H8,5
A32RUSNXS6E7BB,B0049YQVHE,5
A1L5TA5UQF7EWE,B000VX6XL6,5
A1YGF9FFKQEB9N,B003VANO7C,5
A13SV7V95KQBXQ,B005HJWWW8,4
A33SDWQL0LLBS6,B00387G6R8,5
ARXU3FESTWMJJ,B002O0L0GC,2
A2DG63DN704LOI,B00G6CLNCK,2
A3QZU3A1L17O3M,B009A6CZYY,3
ATQSZXM2F87L1,B008OZF9SQ,5
A2ZCG424VQZFSP,B00EL93M3S,5
A2LRK4OAPPZZWP,B0015DYMVO,4
A250HHH6LNASFA,B00EVIBN26,4
A2IFGGXG3YV3Y6,B008OEHPKM,5
AUITG1DJ3QUGK,B008X9Z3UC,4
AKCDHGUSKVJ72,B00000J1SC,4
A2HX3D3MPPASNS,B005QX7KYU,5
A18EJ44LWWUO11,B003VANO7C,5
A1TL1P030KYGAD,B00DR0PDNE,5
A3J2YU2D9BH2J7,B00003CWDG,5
APLYT7RAIHQM1,B0051G5SBY,5
A397CWU6DM3O5G,B0033A7JG2,4
A2USY5SXCPEAMY,B000O161X0,5
A3T3KPW2QE866W,B00BT7RAPG,5
A2PMR2PIGWKCQ9,B00CL8F98W,4
A16AZDBUMOGZVW,B000O8I474,5
A3V7D0LH8L7BG0,B0043T34RK,4
A2PHRC1HCFR8A1,B000BYCKU8,4
A1MBXP3NZM2BUO,B00829TIEK,5
A14ZM0AX0LZNT9,B0019SHZU0,3
A98SB5J3LLEJ4,B00006I5J7,5
A6FIAB28IS79,B00176TEGM,5
AKKQ4Z9P5H0RT,B003ZBZ64Q,5
A1KBIM0GO3H2W4,B00A9NE84C,5
A2ME89MSWVG9NF,B003Y74AXO,4
A2TTHN1UMO82VY,B005KFONIU,5
A4WEZJOIZIV4U,B005DLDTAE,5
A250AXLRBVYKB4,B0018O9JIG,5
A1YGF9FFKQEB9N,B003MVZ60I,5
A36IOSZXG6HQAU,B005CPGHAA,5
A149RNR5RH19YY,B004YLAYHA,5
AR5XJEZR0LWWW,B002ZAVVHY,1
A2HC9549CZAKNN,B00DQKQ7U8,5
A3F2K1RC9IMNLX,B000PTFDYO,5
AN9J46667D80O,B0088CJT4U,5
A3HYQHTMEQI1MI,B001NJ0D0Y,5
A2HHJV0VGJPOFT,B00INNP5VU,5
A38KK0SZYEH5UD,B001FWBUUG,5
A1I9Z7BQW5ZD0S,B005GI19HY,5
A93LCEKKTMG7Q,B00DR0PDNE,3
ACQYIC13JXAOI,B0093HAWZY,5
ARA16FJLTBFVB,B00EN27TCI,4
A2FYIB8I55KZEL,B005DVJJWQ,4
AZ34737QMSG8Q,B005SAKW9G,5
A3QNQQKJTL76H0,B000GK8LVE,4
A1V9JPD85POOYC,B0041Q38NU,5
A2WKU6GBCADMOP,B0001Y7UAI,5
AAYB56GHHGB6R,B005CLPP84,5
ACDKUREJ2RKNQ,B000JMJWV2,5
A22AUF8HFWBJ1H,B00DB9WCR6,5
A1WDM0EFA58H69,B002WE6D44,5
AD1MRUOBFE8FG,B006JG2IPY,5
A33Z318TMDAFDM,B0043CVH2Q,5
A37CEYB95LK6R6,B00009XVCZ,4
AGA7LFNS3YUXC,B003EYV224,4
AOWF9T81XMX2S,B006U1YUZE,4
AEN44U6T9R93,B000OGX5AM,5
A27AF4DLLOBQDQ,B000NMFCIA,4
A1GYEGLX3P2Y7P,B00JC5Y6WM,5
A2VCOIPPA48ICC,B002VPE1Q6,5
A28KI92RSY1Y11,B008ALAHA4,3
AG2F4CZ5SUIG,B005Y8BYOE,4
A3ODGAW5Z2EJ1M,B00EQD5ZS4,4
ATLZNVLYKP9AZ,B003ELYQGG,4
A3BNMHRW2R35LK,B001CHHVCU,3
A3PGE0N774CEXW,B00001WRSJ,2
A21I62TCDL4754,B004HYGEOQ,4
A2Q2A6JKY95RTP,B002MU1ZRS,4
A3JSBSXZRB2BBJ,B008CXTX7S,5
ASEB4OTLFYK0C,B002ZIMEMW,4
A23X0QV7Q3SPCX,B001QUA6R0,5
A19YOYY7FLQMA6,B006LW0W5Y,5
A34CE623TDL7LU,B0013AV4M4,5
A1Q7A78VSQ5GQ4,B008X9Z528,5
A1VQBEW0G4IH1J,B005M1777G,3
A2SYAQXJGRY3XE,B002JCSV8U,5
APGH1HCSUVLIE,B004GF1PC2,5
AF0V1Q3MONVKS,B002GYPS3M,4
A25CGBLRJB6X0S,B005KP47RC,2
A20DZX38KRBIT8,B000FITKK8,5
A1V60TVVH8A2PD,B0099XGZXA,5
A1V4VVBQBFXRHC,B00APCMMDG,5
A1B6SIX2I161O9,B00IVFDZBC,3
A3K5NP63E32ZBG,B0088CJT4U,4
AX7317G153T8W,B0015YJOK2,5
AI8ZHTJ1JX1R3,B008OHRJ32,5
A1PN2U0AWXGVML,B000V5P90K,5
A1L6JIEDXTTTDQ,B002PAR0AQ,5
A37A41GWQFMK3D,B009SYZ8OC,4
A18QOASFGSQEPF,B001W28L2Y,5
A3VLVOVWP2ZX63,B000BQ7GW8,5
A3IK2VCQ007CJ,B00834SJNA,4
A3QUDXLOJTKEP9,B009HQCAPQ,4
A3LYAEH6HDDO24,B000IJY8DS,5
A3SWLDY5FWIDNL,B0001FTVEK,4
A1CDR00JQ1IAV,B001OORMVQ,5
A11548ZOIDAELN,B00B588HY2,5
A3V52OTJHKIJZX,B001MSU1HG,5
A2D1U27937CQQB,B000FITKK8,4
A2LW5AL0KQ9P1M,B00AYTW80M,5
A12DHI42CBTWFS,B003V42O6K,5
AUUV3XDYB16X5,B005LFT3GG,5
A2AL3G901ZFFVE,B000067RT6,5
AQQF13FLSTQKM,B003N12TSY,4
A1ERWR5A8OVLDH,B00004SB92,5
AU2UJF4I7KAWL,B00650P2ZC,5
A2W2ODLRQ2L8LE,B000IF4788,4
A2RLFKKO2U1KRY,B000VX6XL6,3
A1W78VPTNJJOF0,B004Q3R9AQ,5
A3W152L0OZZER6,B0046RE21G,5
A33PBU9EHZ28PC,B002VPDM2K,3
A3MU5O1170B3LB,B004SD1ZPY,4
A2K4WOSH37GSW6,B006GWO5WK,4
A3EVSZSUWFBCXP,B0018DQYQ2,1
A5RESRBCJXMOM,B002B3YCQM,5
A2FHPXFQYLBKY5,B002V88HFE,3
A3T1LD0C65QCWK,B004QK7HI8,1
A3B0HUYVGFCV46,B00BGGDVOO,5
A1NMSGYZ92BROQ,B000067SG2,5
A34PRWLV61Y355,B004W2JKWG,5
A39H8B6CTVS93P,B005ONMDYE,5
A1YO6ZZY1AGJAG,B00006JQ6C,5
ABQWMANK4AR63,B00119T6NQ,5
AWBZAHKAN64CO,B005QX7KYU,5
A2LLSFQO8O8XNW,B009C98NPY,5
A10Y058K7B96C6,B003M8HWDA,4
A225G2TFM76GYX,B00871SR68,5
AEGHI86I3X9H0,B005HMKKH4,5
A3D3EFG4XMO1XG,B003C1AO2I,4
A1POXXTXRSNEYU,B0089ZV1WY,5
A2227NOW3899R7,B001N85NMI,5
A2ZW7U0J0B6U3R,B0076POAI0,5
A1L5TA5UQF7EWE,B002U6KT8U,1
A1DF97REDDN606,B0061RJSWC,5
A2ER8G4JJJ7XER,B000GQMHBI,4
A2DLH2L00JK3NJ,B002WE4HE2,4
A1RL1OTV8IJMVD,B009AOFKUM,5
AHSZLG5LCYVBW,B0036Q7MV0,5
A20D9VGCF3P13L,B002V88HFE,5
AKIXYRKZLI1XW,B002V88HFE,5
A3NGOG8Z78AZSD,B000EXS1BS,5
AQBKBWMXB8VI4,B0066636AS,3
A3S3R88HA0HZG3,B007OY5V68,5
A2MNGG6MODVLTG,B009OBCAW2,5
A3ATR6BHGK2Q5E,B002JQNXZC,5
A34IWBVNW1JHUO,B005HY4U46,3
A1E5WXNTI7EO2A,B00834SJSK,5
A1YPOOY9CTUP70,B001FW9QGQ,5
A57Q87B0TC9IJ,B0038W0NEU,1
A3ORQG6JQJTTAC,B002WE0QN8,4
A17E3NBADNTI3X,B00EOE4G4E,5
A1TY3KN1CYPDWZ,B002MAPRYU,4
A7UPJYPAH73NC,B00FJRS5BA,5
ATQSZXM2F87L1,B001D60LG8,5
A36HYRW5KQCFB2,B00484IEJS,5
ADKZOXAOV8EXD,B0096W1OCG,5
AKAWRBIYP8S4B,B00834SJSK,5
A31HE83MU98GBV,B00CD778LC,5
A34CSXOGVYF94S,B003FMVCRU,4
A3IGLE6X6RSNZX,B001O4EPHA,5
AWA3U2TAU0KYP,B004CCS266,5
A1WDKTBMZCUAM5,B005JE3VYY,4
A2L1WNQY8J5WCN,B002HU629E,3
A332W1GRILS1QR,B00829THK0,5
A2IZ9ZSFBW7JX8,B002RL875A,4
ARXU3FESTWMJJ,B00CWBABP4,4
AJ22XNZC2377X,B00A3YN0Z0,5
A2F4HP0J5VNOYR,B000BN94F8,5
A2VJ5ALN1BIV3B,B000YBH4YU,5
AS7SB0A3QKVQV,B003WVFAO0,3
AN9QQDRZXS52P,B005X9XVNQ,4
A1JK7KFBZ4J3JJ,B0056TYRMW,5
A3RGHO0Q938FRS,B008HO9DK4,5
A2W5D69UC07I02,B000BKJZ9Q,5
A3OEE8468LMYE8,B0017U0WM8,5
A1TUYFEAE1CH93,B0076AYNXM,1
A27TL6S5B34O1Q,B000BTL0OA,5
A2TMFC9O3ZCNKE,B0072FJEA8,3
A7OCP4P0S4YO8,B004CLYEFK,4
A1O22UA181NUXO,B004RJJMBI,4
A2W9GX82SLKROQ,B006ZP8UOW,4
A1J75JJ0Q2OEJN,B00FH66AW4,4
ASF3J4UYV34KA,B005CT56F8,3
AIN73XQ0LYBTF,B00A35WYBA,5
A3F3B1JPACN215,B004YAYM06,5
A1OA2ZW406NQXM,B0000BVYTV,5
A1O3FDAZQK8FJC,B0049YQVHE,5
ATZJNEXX7LWD3,B008D1JRIO,4
A3JWD0WQ3VEZEX,B004G8HXXO,5
AENULRBQ2IE5I,B000I68BD4,5
A3B0HUYVGFCV46,B00A0ABQLM,5
A2BJ9I0BQ1LH5S,B00G6CLN3Y,4
A3OQL5IVZBB7BJ,B002WE6D44,5
A2YNF8D4ADUPD9,B004ELA0SS,3
A1J97T5QWF5QUJ,B002KETE24,5
A25C2M3QF9G7OQ,B0088CJT4U,3
A1CNV2BQHWAAPM,B002WE6D44,4
A10PEXB6XAQ5XF,B00EPY0RI2,5
A28RSMADFCBJDT,B000M2GYF6,4
A3E60VB20UMPJ7,B00GTGETFG,5
A3QUG39UDJOPNB,B0023Y9EQC,5
AOZ6FDBL9EX4J,B000H02B6O,5
A2RX62V4E2BF5Z,B00DQZQPNM,4
A2RQOO8VYAEZZG,B00829TIEK,5
A2WB7LZ595CR50,B00829TIEK,5
AF9LZKYLA0435,B005VFG06W,5
A30J7WQV0ZNRXG,B008OHNZI0,5
A30IP5D5DLHRPA,B00834SJNA,5
ACD6N5D1Q9KSD,B0009YJXMS,5
A24RCBRDXRXR0Y,B005QCDY50,3
A25WJCAP606YMP,B003MAJMXQ,2
A2UOBPRIH6UBEM,B00429N18S,5
A267FU71Z01CIH,B004WIUDGM,3
AO5OP1O0FCYP8,B00017LSPI,2
A30FAJKUJ7BW2X,B005DSPLDA,5
AE5P348TMA3ZM,B00BJVJV9A,5
AEJAGHLC675A7,B00GC1ZMYA,4
A1UHIEEEM83PFT,B009USAJCC,5
A2T8YH950PQVEG,B002MCZJ78,5
A1GCFTFXELCHRP,B003MTTJOY,3
A22JQ98QWZEH4G,B004UL34EY,3
A2RX62V4E2BF5Z,B008MF48J4,4
A22I55P15NSAOX,B004DMNT2W,5
A2VODABWSVHV8E,B001MXLD4G,5
AHPV4F8IVSC39,B008EQYRRY,5
A3F9CBHV4OHFBS,B005EOWBKE,5
A32WAYM4YZGKW2,B00DMS0GTC,5
A2P2QJXEQU5BIM,B00ALN54KM,4
A6FIAB28IS79,B006UMM1PO,5
A29TZ0192IY8IZ,B001CHHVCU,5
AGVWTYW0ULXHT,B00AEZIESG,4
AHT0OKUU37JEI,B004TLH6GM,2
A1158GPHFBJ70U,B002RCLYXG,4
A2LHL3RYUYLCN8,B009USAJCC,3
A3KZEGBTPH6MMF,B001NTFATI,5
A28TWM1MIO6QDE,B0057ODG6Y,5
ALDAF4VVLFRHP,B007W0XHK6,5
A30J7WQV0ZNRXG,B00BEGS4R0,5
A2UZ4PV7XYN016,B004HKIB6E,5
A3GISRNT7BJEO8,B00007KDVI,4
A20VG5W98SX99L,B002LLJJAS,4
A1IJ6WZV5Q39CR,B00264GYMG,5
A2WV8QZP58R1AP,B003ES5ZR8,5
A2VZ43530IHTJU,B006TT91TW,4
A3V0YR50F1XSKP,B003ES5ZUU,5
A2P8JK1L1WHDOV,B000J01I1G,5
A12O5SEIF162P8,B005EOWBHC,4
A1TPV4UQMV4WR2,B002HU629E,5
A3GS7OZXUEW48R,B00HGLOQ24,4
AJA8ABXYA9B5O,B000I20AJ6,5
A2NDM4CIJ4YGP5,B001UEBN42,3
A3D2VIUT2HWP0Z,B000629GES,5
AUQL0H1CVZR7F,B006U3O566,5
A2BYV7S1QP2YIG,B00EO302SO,5
A26SO3TOT2TLJE,B005EOWBKE,5
A2VFN33XFSDW9C,B005DIRI6I,5
A33152QEGO2MZN,B003Y06336,4
A2RLPYOQDA46LZ,B000VZCEUI,5
A1ESUYMIG3TZT0,B0015HYPOO,5
A34KBI5VOYXG9U,B005EOWBKE,1
A1OMXVXXP07F05,B0088CJT4U,5
A3TNZ31U9DD7UE,B002TLTE7I,5
AJRPJN2EQ18B6,B0093HMKVI,3
ASVBQ69SB38EY,B00BOHNYTW,5
A2236W0X2LTB7J,B005HSG3TC,5
A3BA9CAL1VYLKL,B00BGGDVOO,5
A2R7GNJ8FEFQ17,B00004ZC9V,4
A23GFTVIETX7DS,B005KOZNBW,4
A3KEDOP6R6FDU5,B003O1UYHG,4
A2DCE0ENI3RZ29,B000BYCKU8,5
A2TGF3A2Q5JYN8,B005FYNSPK,5
A21NS06GDEA3V0,B00003CWDG,4
A23GFTVIETX7DS,B002669XKY,5
A1VXIY1511XQK2,B005GOINEK,4
A26XAKUKHTIIM9,B0038W0K2K,5
A1KDUQ2HU0WD68,B0055QZ216,5
AILWN0QU28S1Y,B008OHNZI0,5
A1ENBOTX03172S,B00B1862X4,5
AOI2MD752ZWFU,B00HWSXVDG,5
A11EYMH9UV9XG7,B002GHBW4S,4
A2UP15DSUPT6YD,B008F05Q2E,3
A1BJOHHLG0D965,B007ILFFS6,4
A1JN4QQ07L2UAC,B0045JHJSS,4
A30XZK10EZN9V4,B002OGMNT4,4
A162AA1DSK4OGW,B00C9TECFO,5
A3OUB6TS8M1SV4,B0054JJ0QW,3
A3FHHHFV46KFD6,B000067RBT,5
A16P052K67T1GR,B0043M668G,3
AXYM52DNK6NDF,B003ES5ZUU,5
A2L4ZGN7GZJ95T,B00G5RDU5O,4
A1XB7JGJ459ERP,B004W2JKWG,5
AKT8TGIT6VVZ5,B00005LENO,5
A2E7CF67MQ982Q,B005FYNSPK,5
A311A2S8T0SR55,B000051299,1
A145K6RGUUMAEO,B003ES5ZUU,5
A20VG5W98SX99L,B009PK9S90,4
A1V5TRJXTI6F01,B00A83I8G2,5
A1VK5P940H3AON,B004SBI2MU,4
A36K2N527TXXJN,B00DR8LA60,5
A2F1P10GGZ7K2T,B00DR0PDNE,3
A17NVM7IAPF2NS,B003MAJMXQ,5
A2OOLI2WFY4L2,B000HDJT4S,4
A2NP9CGUSFP22E,B00DW374W4,5
A6NYQDBUFI5P,B002WE6D44,5
A2PYS280Q1UH7V,B00APCMMDG,5
A3C08BZRVV500V,B008I636D6,1
A2A3HMUOLB1IZB,B000LRMS66,5
A1FXT4VNDA25LY,B006W8U2MU,5
A35JWG51KXPRJZ,B0009H5VVM,3
A2S4UJPROMTGMT,B002V88HFE,5
A1MFO2DXH2C2B5,B005FYNSPK,5
A3MLKJ1HHA2SX0,B005IPMIBQ,4
A1ODOGXEYECQQ8,B002BH3I9U,4
A35X2JJI49OBZP,B001EYV9TM,5
A30YP1B6XWP3S4,B006GWO5WK,5
A2VRAT69JDAD3W,B0088CJT4U,4
A1O229NVVDJUX2,B003YKG2UK,4
A3POO958KE65MS,B009D79VH4,5
AXM3B9IWNGPGI,B00077AA5Q,5
